SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-31-2022,Single Family Residential,44 Newburg St,San Francisco,CA,94131,2300000,3,2.0,San Francisco,1482,1995,1942,,1552,,Sold,,,https://www.redfin.com/CA/San-Francisco/44-Newburg-St-94131/home/937873,San Francisco MLS,422657107,N,Y,37.7460879,-122.4344571
PAST SALE,August-15-2022,Townhouse,1425 De Haro St,San Francisco,CA,94107,1050000,3,2.0,San Francisco,1300,1422,1984,,808,275,Sold,,,https://www.redfin.com/CA/San-Francisco/1425-De-Haro-St-94107/home/1879347,BAREIS,422677289,N,Y,37.7515291,-122.4001581
PAST SALE,June-6-2022,Condo/Co-op,222 States St,San Francisco,CA,94114,1520000,2,2.0,San Francisco,1350,3789,1906,,1126,,Sold,,,https://www.redfin.com/CA/San-Francisco/222-States-St-94114/home/672520,San Francisco MLS,422643234,N,Y,37.7641476,-122.4401944
PAST SALE,May-25-2022,Condo/Co-op,1926 Taylor St,San Francisco,CA,94133,2600000,2,2.0,San Francisco,1449,1807,1912,,1794,691,Sold,,,https://www.redfin.com/CA/San-Francisco/1926-Taylor-St-94133/home/110051962,San Francisco MLS,422650813,N,Y,37.800267,-122.413955
PAST SALE,November-22-2022,Single Family Residential,57 Coventry Ct,San Francisco,CA,94127,1250000,2,1.0,San Francisco,927,2918,1959,,1348,,Sold,,,https://www.redfin.com/CA/San-Francisco/57-Coventry-Ct-94127/home/689919,San Francisco MLS,422703849,N,Y,37.7362981,-122.4527172
PAST SALE,March-30-2022,Single Family Residential,511 Congo St,San Francisco,CA,94131,1485000,2,1.0,San Francisco,974,2260,1908,,1525,,Sold,,,https://www.redfin.com/CA/San-Francisco/511-Congo-St-94131/home/1912729,San Francisco MLS,422634091,N,Y,37.7333976,-122.4422672
PAST SALE,June-13-2022,Single Family Residential,4020 18th St,San Francisco,CA,94114,2800000,3,3.0,San Francisco,2435,2495,1900,,1150,,Sold,,,https://www.redfin.com/CA/San-Francisco/4020-18th-St-94114/home/1702823,San Francisco MLS,422659761,N,Y,37.761214,-122.433342
PAST SALE,September-13-2022,Single Family Residential,826 Ashbury St,San Francisco,CA,94117,2150000,3,2.5,San Francisco,2155,2391,1910,,998,,Sold,,,https://www.redfin.com/CA/San-Francisco/826-Ashbury-St-94117/home/1984522,San Francisco MLS,422686582,N,Y,37.766624,-122.445994
PAST SALE,October-20-2022,Multi-Family (2-4 Unit),44 Laidley St,San Francisco,CA,94131,1608750,2,,San Francisco,1412,3833,1900,,1139,,Sold,,,https://www.redfin.com/CA/San-Francisco/44-Laidley-St-94131/home/843903,San Francisco MLS,422695435,N,Y,37.7409991,-122.4317498
PAST SALE,September-6-2022,Single Family Residential,270 Beacon St,San Francisco,CA,94131,2750000,4,3.0,San Francisco,2054,6300,1972,,1339,,Sold,,,https://www.redfin.com/CA/San-Francisco/270-Beacon-St-94131/home/899467,BAREIS,422686895,N,Y,37.7405752,-122.4322807
PAST SALE,April-13-2022,Single Family Residential,1923 30th Ave,San Francisco,CA,94116,2100000,3,3.0,San Francisco,1650,2996,1940,,1273,,Sold,,,https://www.redfin.com/CA/San-Francisco/1923-30th-Ave-94116/home/1411277,San Francisco MLS,422634070,N,Y,37.751372,-122.48835
PAST SALE,October-19-2022,Condo/Co-op,1885 Vallejo St #5,San Francisco,CA,94123,1060000,1,1.0,San Francisco,900,2675,1900,,1178,747,Sold,,,https://www.redfin.com/CA/San-Francisco/1885-Vallejo-St-94123/unit-5/home/1779732,San Francisco MLS,422682664,N,Y,37.7959856,-122.4283433
PAST SALE,October-7-2022,Single Family Residential,2419 Diamond St,San Francisco,CA,94131,1800000,2,2.0,San Francisco,1652,2748,1938,,1090,,Sold,,,https://www.redfin.com/CA/San-Francisco/2419-Diamond-St-94131/home/845001,San Francisco MLS,422687167,N,Y,37.7386324,-122.4359635
PAST SALE,May-16-2022,Condo/Co-op,3532 Webster St,San Francisco,CA,94123,4300000,5,3.0,San Francisco,2876,3123,,,1495,350,Sold,,,https://www.redfin.com/CA/San-Francisco/3532-Webster-St-94123/home/1844499,San Francisco MLS,422647586,N,Y,37.8033837,-122.4348904
PAST SALE,September-23-2022,Single Family Residential,677 Miramar Ave,San Francisco,CA,94112,1675000,3,2.0,San Francisco,1288,3798,1919,,1300,12,Sold,,,https://www.redfin.com/CA/San-Francisco/677-Miramar-Ave-94112/home/1604888,San Francisco MLS,422685589,N,Y,37.7290645,-122.4585555
PAST SALE,March-28-2022,Multi-Family (5+ Unit),1415 5th Ave,San Francisco,CA,94122,2700000,0,,San Francisco,3516,2375,1954,,768,,Sold,,,https://www.redfin.com/CA/San-Francisco/1415-5th-Ave-94122/home/1100877,San Francisco MLS,422636269,N,Y,37.7620266,-122.4621048
PAST SALE,August-22-2022,Single Family Residential,1000 Prague St,San Francisco,CA,94112,1450000,4,2.0,San Francisco,,5227,1925,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1000-Prague-St-94112/home/1328184,San Francisco MLS,422679492,N,Y,37.7102658,-122.4370363
PAST SALE,May-5-2022,Single Family Residential,330 Moraga St,San Francisco,CA,94122,2830000,3,3.5,San Francisco,2941,2500,1988,,962,,Sold,,,https://www.redfin.com/CA/San-Francisco/330-Moraga-St-94122/home/640252,San Francisco MLS,422641495,N,Y,37.7567455,-122.4664721
PAST SALE,April-7-2022,Single Family Residential,225 Grand View Ave,San Francisco,CA,94114,2503033,3,2.0,San Francisco,,1764,1941,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/225-Grand-View-Ave-94114/home/1996853,San Francisco MLS,422635820,N,Y,37.7546544,-122.4405863
PAST SALE,March-10-2023,Condo/Co-op,4521 25th St #1,San Francisco,CA,94114,2100000,3,2.5,San Francisco,1859,3750,2000,,1130,350,Sold,,,https://www.redfin.com/CA/San-Francisco/4521-25th-St-94114/unit-1/home/2020602,San Francisco MLS,423718074,N,Y,37.7491485,-122.4397608
PAST SALE,May-18-2022,Single Family Residential,2554 Great Hwy,San Francisco,CA,94116,2307000,3,2.0,San Francisco,1517,2988,1941,,1521,,Sold,,,https://www.redfin.com/CA/San-Francisco/2554-Great-Hwy-94116/home/1916731,San Francisco MLS,422651918,N,Y,37.738797,-122.5063396
PAST SALE,March-22-2022,Single Family Residential,371 Moscow St,San Francisco,CA,94112,1420000,4,2.5,San Francisco,1558,2495,1947,,911,,Sold,,,https://www.redfin.com/CA/San-Francisco/371-Moscow-St-94112/home/1256621,San Francisco MLS,422628163,N,Y,37.7215681,-122.4272041
PAST SALE,June-3-2022,Single Family Residential,765 Wisconsin St,San Francisco,CA,94107,1900000,2,1.0,San Francisco,1630,2495,1955,,1166,,Sold,,,https://www.redfin.com/CA/San-Francisco/765-Wisconsin-St-94107/home/1035620,San Francisco MLS,422655862,N,Y,37.7577825,-122.3987808
PAST SALE,February-22-2023,Single Family Residential,763 Pacheco St,San Francisco,CA,94116,1238000,3,1.0,Golden Gate Heig,1242,3323,1952,,997,,Sold,,,https://www.redfin.com/CA/San-Francisco/763-Pacheco-St-94116/home/1969823,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41017315,N,Y,37.7523222,-122.4689597
PAST SALE,November-14-2022,Condo/Co-op,445 Upper Terrace St #6,San Francisco,CA,94117,1059000,2,2.0,San Francisco,1000,6884,,,1059,500,Sold,,,https://www.redfin.com/CA/San-Francisco/445-Upper-Ter-94117/unit-6/home/668793,San Francisco MLS,422700610,N,Y,37.7635916,-122.4452641
PAST SALE,May-11-2022,Single Family Residential,204 Grand View Ave,San Francisco,CA,94114,1900000,3,1.5,San Francisco,1392,2722,1938,,1365,,Sold,,,https://www.redfin.com/CA/San-Francisco/204-Grand-View-Ave-94114/home/1454104,San Francisco MLS,422650812,N,Y,37.7549146,-122.4408296
PAST SALE,March-28-2022,Multi-Family (2-4 Unit),1245 - 1249 14th Ave,San Francisco,CA,94122,2102000,4,4.0,San Francisco,2920,3184,,,720,,Sold,,,https://www.redfin.com/CA/San-Francisco/1245-14th-Ave-94122/home/628304,San Francisco MLS,422632105,N,Y,37.7647559,-122.4720761
PAST SALE,September-26-2022,Single Family Residential,1515 28Th Ave,San Francisco,CA,94122,2600000,3,4.5,Sunset,2426,2374,1927,,1072,,Sold,,,https://www.redfin.com/CA/San-Francisco/1515-28th-Ave-94122/home/1989197,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41004041,N,Y,37.7590514,-122.4867693
PAST SALE,May-27-2022,Condo/Co-op,2971 Clay St,San Francisco,CA,94115,2250000,3,1.5,San Francisco,1847,2701,1906,,1218,390,Sold,,,https://www.redfin.com/CA/San-Francisco/2971-Clay-St-94115/home/1513052,San Francisco MLS,422651663,N,Y,37.789488,-122.441981
PAST SALE,June-15-2022,Condo/Co-op,4521 25th St #2,San Francisco,CA,94114,2450000,3,2.5,San Francisco,2044,3750,2000,,1199,350,Sold,,,https://www.redfin.com/CA/San-Francisco/4521-25th-St-94114/unit-2/home/1242656,San Francisco MLS,422654738,N,Y,37.7491485,-122.4397608
PAST SALE,December-13-2022,Single Family Residential,339 Noriega St,San Francisco,CA,94122,1520000,2,1.0,San Francisco,1650,2495,1915,,921,,Sold,,,https://www.redfin.com/CA/San-Francisco/339-Noriega-St-94122/home/1081323,San Francisco MLS,422705116,N,Y,37.754473,-122.467445
PAST SALE,April-28-2022,Condo/Co-op,1467 Florida St,San Francisco,CA,94110,1240000,2,1.0,San Francisco,1022,2386,1923,,1213,428,Sold,,,https://www.redfin.com/CA/San-Francisco/1467-Florida-St-94110/home/40138400,San Francisco MLS,422640973,N,Y,37.748644,-122.4095633
PAST SALE,November-4-2022,Condo/Co-op,130 Rivoli St,San Francisco,CA,94117,2275000,3,2.0,San Francisco,2010,2617,1903,,1132,250,Sold,,,https://www.redfin.com/CA/San-Francisco/130-Rivoli-St-94117/home/1090826,San Francisco MLS,422695385,N,Y,37.762649,-122.449931
PAST SALE,March-31-2022,Condo/Co-op,1250 Leavenworth St #2,San Francisco,CA,94109,2200000,2,2.0,San Francisco,1813,3000,2012,,1213,325,Sold,,,https://www.redfin.com/CA/San-Francisco/1250-Leavenworth-St-94109/unit-2/home/40315847,San Francisco MLS,422627384,N,Y,37.7927874,-122.4158296
PAST SALE,July-12-2022,Single Family Residential,2235 15th St,San Francisco,CA,94114,2650000,3,2.0,San Francisco,2028,2874,1900,,1307,,Sold,,,https://www.redfin.com/CA/San-Francisco/2235-15th-St-94114/home/1053866,San Francisco MLS,422670297,N,Y,37.7656455,-122.4340834
PAST SALE,April-14-2022,Condo/Co-op,1635 California St #56,San Francisco,CA,94109,1135000,3,2.0,San Francisco,1105,10412,2005,,1027,687,Sold,,,https://www.redfin.com/CA/San-Francisco/1635-California-St-94109/unit-56/home/12277022,San Francisco MLS,422634121,N,Y,37.7901978,-122.4213309
PAST SALE,April-25-2022,Condo/Co-op,65 High St,San Francisco,CA,94114,1850000,3,3.0,San Francisco,2315,2311,1978,,799,200,Sold,,,https://www.redfin.com/CA/San-Francisco/65-High-St-94114/home/2036895,San Francisco MLS,422642376,N,Y,37.748397,-122.443246
PAST SALE,September-8-2022,Condo/Co-op,1026 Sanchez St,San Francisco,CA,94114,1605000,2,2.0,San Francisco,,2500,1890,,,298,Sold,,,https://www.redfin.com/CA/San-Francisco/1026-Sanchez-St-94114/home/1542652,San Francisco MLS,422682722,N,Y,37.752754,-122.430055
PAST SALE,August-23-2022,Single Family Residential,642 Diamond St,San Francisco,CA,94114,3400000,4,3.0,San Francisco,2400,1916,1914,,1417,,Sold,,,https://www.redfin.com/CA/San-Francisco/642-Diamond-St-94114/home/1938808,San Francisco MLS,422669322,N,Y,37.7521698,-122.4366216
PAST SALE,March-23-2022,Single Family Residential,1676 York St,San Francisco,CA,94110,1542222,3,2.0,San Francisco,1100,,1940,,1402,,Sold,,,https://www.redfin.com/CA/San-Francisco/1676-York-St-94110/home/1879590,San Francisco MLS,422630471,N,Y,37.7466656,-122.4058224
PAST SALE,November-14-2022,Condo/Co-op,653 Lake St,San Francisco,CA,94118,2500000,3,2.0,San Francisco,1965,2745,1911,,1272,520,Sold,,,https://www.redfin.com/CA/San-Francisco/653-Lake-St-94118/home/1492554,San Francisco MLS,422689474,N,Y,37.786373,-122.46663
PAST SALE,April-19-2022,Condo/Co-op,2860 Sacramento St,San Francisco,CA,94115,2350000,3,2.0,San Francisco,1894,3192,1900,,1241,475,Sold,,,https://www.redfin.com/CA/San-Francisco/2860-Sacramento-St-94115/home/1913720,San Francisco MLS,422639659,N,Y,37.7894821,-122.4399177
PAST SALE,May-31-2022,Single Family Residential,145 Mansell St,San Francisco,CA,94134,1480000,4,2.5,San Francisco,1899,2996,1944,,779,,Sold,,,https://www.redfin.com/CA/San-Francisco/145-Mansell-St-94134/home/1901528,San Francisco MLS,422653120,N,Y,37.720867,-122.4027247
PAST SALE,June-10-2022,Single Family Residential,2773 Clay St,San Francisco,CA,94115,7500000,4,3.5,San Francisco,3525,2495,1900,,2128,,Sold,,,https://www.redfin.com/CA/San-Francisco/2773-Clay-St-94115/home/568724,San Francisco MLS,422659762,N,Y,37.7899618,-122.438607
PAST SALE,April-11-2022,Multi-Family (5+ Unit),669 Ellis St,San Francisco,CA,94109,2725000,1,,San Francisco,7654,2363,1909,,356,,Sold,,,https://www.redfin.com/CA/San-Francisco/669-Ellis-St-94109/home/1029801,San Francisco MLS,422634181,N,Y,37.7841331,-122.4171498
PAST SALE,September-30-2022,Condo/Co-op,1650 Jackson St #702,San Francisco,CA,94109,1230000,2,2.0,San Francisco,1103,14631,1991,,1115,1039,Sold,,,https://www.redfin.com/CA/San-Francisco/1650-Jackson-St-94109/unit-702/home/1260203,San Francisco MLS,422691554,N,Y,37.7942661,-122.42226
PAST SALE,July-8-2022,Single Family Residential,1530 44th Ave,San Francisco,CA,94122,2860000,3,2.5,San Francisco,2580,3000,1936,,1109,,Sold,,,https://www.redfin.com/CA/San-Francisco/1530-44th-Ave-94122/home/635230,San Francisco MLS,422647748,N,Y,37.7580458,-122.5033433
PAST SALE,May-2-2022,Multi-Family (2-4 Unit),521 Linden St,San Francisco,CA,94102,1850000,4,4.0,San Francisco,2370,1595,1890,,781,,Sold,,,https://www.redfin.com/CA/San-Francisco/521-Linden-St-94102/home/1491711,San Francisco MLS,422640862,N,Y,37.7758135,-122.4265932
PAST SALE,February-15-2023,Single Family Residential,343 Paul Ave,San Francisco,CA,94124,725000,2,1.5,Excelsior,1262,1698,1917,,574,,Sold,,,https://www.redfin.com/CA/San-Francisco/343-Paul-Ave-94124/home/1912042,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41015097,N,Y,37.7230946,-122.399151
PAST SALE,May-20-2022,Single Family Residential,237 Ellsworth St,San Francisco,CA,94110,3350000,4,3.0,San Francisco,2482,,,,1350,,Sold,,,https://www.redfin.com/CA/San-Francisco/237-Ellsworth-St-94110/home/1213786,San Francisco MLS,422645473,N,Y,37.7397701,-122.4144182
PAST SALE,October-19-2022,Condo/Co-op,301 Mission St Ph 5,San Francisco,CA,94105,3550000,4,3.0,San Francisco,3139,50667,2009,,1131,4999,Sold,,,https://www.redfin.com/CA/San-Francisco/301-Mission-St-94105/unit-5/home/40138876,San Francisco MLS,422696943,N,Y,37.7903824,-122.3961531
PAST SALE,September-9-2022,Single Family Residential,266 Nevada St,San Francisco,CA,94110,1600000,2,2.5,San Francisco,1200,1750,1900,,1333,,Sold,,,https://www.redfin.com/CA/San-Francisco/266-Nevada-St-94110/home/1752029,San Francisco MLS,422682116,N,Y,37.73874,-122.41163
PAST SALE,June-27-2022,Single Family Residential,166 Ellsworth St,San Francisco,CA,94110,1925000,3,1.5,San Francisco,,1750,1927,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/166-Ellsworth-St-94110/home/897348,San Francisco MLS,422660050,N,Y,37.7407144,-122.4146277
PAST SALE,April-7-2022,Condo/Co-op,796 Ashbury St,San Francisco,CA,94117,2100000,2,1.5,San Francisco,1852,2500,1906,,1134,325,Sold,,,https://www.redfin.com/CA/San-Francisco/796-Ashbury-St-94117/home/1851187,San Francisco MLS,422640405,N,Y,37.767452,-122.446121
PAST SALE,October-21-2022,Single Family Residential,760 San Jose Ave,San Francisco,CA,94110,1850000,4,2.0,San Francisco,2065,2090,1900,,896,,Sold,,,https://www.redfin.com/CA/San-Francisco/760-San-Jose-Ave-94110/home/1961809,San Francisco MLS,422684435,N,Y,37.7426293,-122.4234713
PAST SALE,,Single Family Residential,64 Agua Way,San Francisco,CA,94127,2300000,,1.0,,1400,3863,1928,,1643,,,,,https://www.redfin.com/CA/San-Francisco/64-Agua-Way-94127/home/1034493,,,N,Y,37.7422571,-122.452658
PAST SALE,November-14-2022,Condo/Co-op,901 Bayshore Blvd #206,San Francisco,CA,94124,240449,1,1.0,San Francisco,,,,,,375,Sold,,,https://www.redfin.com/CA/San-Francisco/901-Bay-Shore-Blvd-94124/unit-206/home/12402030,San Francisco MLS,422684629,N,Y,37.7326967,-122.4042956
PAST SALE,September-21-2022,Single Family Residential,1339 11th Ave,San Francisco,CA,94122,1825000,3,2.0,San Francisco,,2996,1927,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/1339-11th-Ave-94122/home/627274,San Francisco MLS,422688906,N,Y,37.7631943,-122.4686214
PAST SALE,June-3-2022,Condo/Co-op,279 29th St,San Francisco,CA,94131,1738000,2,2.0,San Francisco,1369,2839,1922,,1270,323,Sold,,,https://www.redfin.com/CA/San-Francisco/279-29th-St-94131/home/17367085,San Francisco MLS,422652074,N,Y,37.7435686,-122.4261892
PAST SALE,May-13-2022,Single Family Residential,215 Moscow St,San Francisco,CA,94112,1080000,3,1.0,SAN FRANCISCO,1025,2495,1949,,1054,,Sold,,,https://www.redfin.com/CA/San-Francisco/215-Moscow-St-94112/home/1471771,MLSListings,ML81883531,N,Y,37.7240169,-122.4253355
PAST SALE,April-21-2022,Single Family Residential,385 Corbett Ave,San Francisco,CA,94114,2650000,3,2.0,San Francisco,1570,2922,1955,,1688,,Sold,,,https://www.redfin.com/CA/San-Francisco/385-Corbett-Ave-94114/home/2031505,San Francisco MLS,422618740,N,Y,37.75926,-122.4457617
PAST SALE,November-8-2022,Single Family Residential,2106 21St Ave,San Francisco,CA,94116,1250000,2,1.0,Sunset,1250,1624,1941,,1000,,Sold,,,https://www.redfin.com/CA/San-Francisco/2106-21st-Ave-94116/home/1980243,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41010963,N,Y,37.74835,-122.4780473
PAST SALE,March-13-2023,Single Family Residential,2212 Lake St,San Francisco,CA,94121,4999000,3,4.5,San Francisco,4395,4517,1911,,1137,,Sold,,,https://www.redfin.com/CA/San-Francisco/2212-Lake-St-94121/home/1812280,San Francisco MLS,423719576,N,Y,37.7860921,-122.4833005
PAST SALE,,Multi-Family (5+ Unit),1444 Vallejo St #2,San Francisco,CA,94109,1300000,10,10.0,,5589,3467,1925,,233,,,,,https://www.redfin.com/CA/San-Francisco/1444-Vallejo-St-94109/unit-2/home/1947899,,,N,Y,37.7972993,-122.4211697
PAST SALE,October-26-2022,Single Family Residential,625 Detroit St,San Francisco,CA,94131,1977500,3,2.0,San Francisco,2013,2495,1977,,982,,Sold,,,https://www.redfin.com/CA/San-Francisco/625-Detroit-St-94131/home/2031648,San Francisco MLS,422695464,N,Y,37.7326811,-122.4445644
PAST SALE,October-31-2022,Single Family Residential,345 Dellbrook Ave,San Francisco,CA,94131,1317000,2,1.0,San Francisco,1071,6507,1958,,1230,,Sold,,,https://www.redfin.com/CA/San-Francisco/345-Dellbrook-Ave-94131/home/679792,San Francisco MLS,422701811,N,Y,37.7522876,-122.4525403
PAST SALE,May-31-2022,Condo/Co-op,600 Chestnut St #205,San Francisco,CA,94133,1480000,3,2.0,San Francisco,1430,20291,1995,,1035,755,Sold,,,https://www.redfin.com/CA/San-Francisco/600-Chestnut-St-94133/unit-205/home/1570485,BAREIS,422653931,N,Y,37.8038951,-122.4137187
PAST SALE,April-5-2022,Condo/Co-op,4150 17th St #14,San Francisco,CA,94114,2150000,2,2.0,San Francisco,1801,45620,1994,,1194,750,Sold,,,https://www.redfin.com/CA/San-Francisco/4150-17th-St-94114/unit-14/home/1164922,San Francisco MLS,422634174,N,Y,37.7627772,-122.4385385
PAST SALE,May-9-2022,Single Family Residential,156 Henry St,San Francisco,CA,94114,2650000,2,2.0,San Francisco,1305,2875,1888,,2031,,Sold,,,https://www.redfin.com/CA/San-Francisco/156-Henry-St-94114/home/1855078,San Francisco MLS,422643966,N,Y,37.7667589,-122.4346107
PAST SALE,August-31-2022,Condo/Co-op,110 Chattanooga St Unit B,San Francisco,CA,94114,2599000,3,3.0,San Francisco,2153,3250,2004,,1207,331,Sold,,,https://www.redfin.com/CA/San-Francisco/110-Chattanooga-St-94114/unit-B/home/1553045,San Francisco MLS,422680124,N,Y,37.7545309,-122.4267848
PAST SALE,May-13-2022,Single Family Residential,366 Louisburg St,San Francisco,CA,94112,1225000,2,2.0,San Francisco,1200,1960,1959,,1021,,Sold,,,https://www.redfin.com/CA/San-Francisco/366-Louisburg-St-94112/home/1857133,San Francisco MLS,422649244,N,Y,37.7186674,-122.451711
PAST SALE,April-11-2022,Condo/Co-op,1160 Mission St #2213,San Francisco,CA,94103,2000000,3,2.0,San Francisco,1630,43557,2008,,1227,1255,Sold,,,https://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-2213/home/17305215,San Francisco MLS,422633998,N,Y,37.7786972,-122.4126145
PAST SALE,May-18-2022,Condo/Co-op,473 Tehama St,San Francisco,CA,94103,510000,2,1.0,San Francisco,736,2000,1908,,693,308,Sold,,,https://www.redfin.com/CA/San-Francisco/473-Tehama-St-94103/home/40625886,San Francisco MLS,422645470,N,Y,37.7797914,-122.4058826
PAST SALE,August-23-2022,Single Family Residential,58 Tioga Ave,San Francisco,CA,94134,1108000,3,2.0,San Francisco,1752,2500,1918,,632,,Sold,,,https://www.redfin.com/CA/San-Francisco/58-Tioga-Ave-94134/home/1990491,San Francisco MLS,422670107,N,Y,37.7163566,-122.4042182
PAST SALE,July-27-2022,Condo/Co-op,1990 Green St #102,San Francisco,CA,94123,1090000,2,1.0,San Francisco,,7995,1926,,,500,Sold,,,https://www.redfin.com/CA/San-Francisco/1990-Green-St-94123/unit-102/home/1483241,San Francisco MLS,422671536,N,Y,37.7968419,-122.4317854
PAST SALE,October-25-2022,Condo/Co-op,658 Hayes St,San Francisco,CA,94102,1149000,2,2.0,San Francisco,1305,1697,1982,,880,220,Sold,,,https://www.redfin.com/CA/San-Francisco/658-Hayes-St-94102/home/852358,San Francisco MLS,422697023,N,Y,37.776527,-122.427257
